cpu_usage,memory_usage,response_time,error_count,disk_usage,network_latency,failure
62,30,337,7,56,240,0
93,90,72,6,29,155,0
40,97,482,6,73,127,0
78,67,249,9,26,250,0
97,69,291,1,31,258,1
42,59,288,8,74,58,1
81,40,352,5,55,191,0
97,56,214,2,26,285,1
59,43,275,8,43,71,0
93,11,225,8,53,145,0
25,76,78,5,84,25,1
85,81,214,9,48,26,0
86,61,72,5,45,179,0
48,16,343,7,84,195,1
98,85,432,7,64,289,0
55,28,93,5,36,285,0
97,99,310,6,55,265,0
56,24,229,3,82,161,1
53,87,345,0,42,265,1
18,57,188,3,85,43,0
96,23,383,7,61,34,1
59,12,297,7,62,262,0
86,59,290,1,74,275,0
69,63,155,6,75,55,0
24,15,435,0,50,283,0
45,58,468,1,75,238,0
72,32,222,7,67,30,0
78,87,98,9,71,15,0
95,87,172,3,20,28,1
89,29,84,2,21,220,0
50,86,155,1,61,142,0
83,69,377,5,28,229,0
33,54,465,3,50,114,0
91,70,245,2,21,210,1
58,65,158,2,43,75,0
27,11,174,9,62,214,1
16,54,376,2,89,189,1
13,49,344,7,62,94,0
99,33,481,8,70,251,0
78,38,396,8,65,237,1
69,76,86,4,20,37,0
64,77,237,0,86,151,1
25,75,386,9,20,174,0
99,93,437,4,82,218,0
91,63,72,0,81,232,0
38,62,447,8,80,150,0
32,88,310,9,59,150,0
23,58,243,7,48,26,0
88,41,415,6,54,93,0
58,70,201,1,30,184,0
42,51,67,1,30,269,0
34,10,76,3,82,54,0
30,72,73,8,88,234,0
26,44,78,8,75,65,0
32,60,188,7,26,23,0
66,80,195,4,70,29,0
90,54,172,6,58,211,0
67,86,177,8,61,79,1
23,74,417,2,72,145,1
29,23,166,3,40,285,1
39,12,181,1,49,95,0
28,33,338,8,20,79,0
62,74,255,6,43,68,0
65,57,285,5,25,86,1
86,19,91,4,25,254,0
91,22,209,6,88,142,0
32,82,301,2,81,101,0
71,23,228,4,54,104,0
42,19,174,1,54,277,0
27,49,309,4,67,245,0
82,32,325,6,62,9,0
42,64,262,9,54,219,0
41,72,373,6,24,71,0
70,80,239,8,50,159,0
63,51,107,2,50,33,0
26,75,480,7,27,13,0
28,88,252,4,25,204,1
79,82,129,6,72,234,0
43,56,492,0,63,271,1
93,90,277,0,68,167,0
34,61,439,3,27,79,1
77,27,144,4,83,296,0
83,88,473,9,23,187,0
83,27,456,2,51,113,0
97,33,485,5,72,204,0
94,32,53,2,86,185,0
20,21,214,4,82,32,0
25,32,475,0,79,57,0
99,30,349,2,52,252,0
70,73,430,6,41,44,0
89,99,91,2,50,226,1
16,81,334,4,43,170,1
25,43,278,6,22,33,0
25,11,452,1,52,193,0
49,78,292,2,45,206,0
21,40,261,3,70,134,0
44,77,465,4,49,52,0
30,79,349,8,54,261,1
59,96,104,8,44,92,1
52,28,385,3,47,262,0
26,81,438,8,45,63,0
41,22,418,3,27,53,0
50,74,479,1,34,220,0
15,15,222,9,68,80,0
97,80,326,0,27,38,0
36,36,383,6,74,252,0
29,88,278,3,77,294,1
34,61,455,7,22,27,0
75,96,79,7,28,23,1
18,57,72,7,33,100,0
62,97,54,5,39,255,0
70,88,112,8,23,245,0
47,77,270,3,43,49,0
12,53,364,4,47,80,0
93,26,131,3,50,111,1
79,47,291,4,86,64,0
64,19,302,1,83,136,0
10,63,101,4,36,161,0
79,15,370,9,25,59,0
54,15,88,7,79,190,0
56,61,308,8,30,179,0
88,24,475,6,57,35,0
35,77,376,6,53,159,0
23,66,460,5,66,249,0
63,65,461,1,51,34,0
80,16,487,9,76,53,0
55,60,320,9,65,174,0
40,67,486,8,54,79,0
97,73,121,4,41,210,0
68,35,119,5,35,165,0
38,67,269,0,24,153,0
26,40,53,4,45,92,0
23,75,399,5,43,172,0
45,22,450,9,86,193,0
67,27,339,1,51,118,0
33,84,429,6,42,17,0
72,22,439,3,68,170,0
34,33,341,4,81,161,0
68,66,404,2,85,185,0
41,38,280,4,30,296,0
91,65,472,3,37,108,0
27,63,129,9,29,115,0
46,14,115,5,79,265,1
35,44,185,1,27,152,0
18,28,448,2,67,143,0
73,64,240,9,60,173,0
81,86,396,0,27,162,1
29,78,385,6,56,60,1
63,53,498,8,56,77,0
95,87,108,1,83,252,0
92,47,315,6,78,184,0
39,71,56,2,64,95,0
62,31,417,4,35,198,0
72,82,251,5,45,199,1
20,49,381,7,50,289,0
40,35,286,3,46,252,1
58,14,317,1,62,233,1
96,63,128,2,34,287,0
28,95,95,7,77,167,0
21,58,292,6,68,95,0
24,12,337,5,44,215,0
40,47,209,4,87,270,0
52,23,164,4,55,131,0
46,56,163,0,66,286,0
88,23,175,5,78,75,0
38,84,139,8,71,95,0
35,82,110,7,59,98,0
11,47,366,9,62,80,0
93,73,151,0,75,108,0
24,53,163,5,22,201,0
13,79,223,2,31,188,1
95,74,141,5,84,81,0
59,34,232,8,62,38,0
47,25,434,5,89,126,0
32,24,254,7,65,207,0
68,90,412,5,79,133,0
99,12,244,5,80,294,0
84,76,354,6,68,217,0
37,46,74,9,44,142,0
75,90,283,3,22,265,0
17,64,65,7,87,176,0
38,47,190,3,82,151,0
20,72,485,6,49,153,1
27,10,157,0,23,33,0
64,80,469,8,40,106,0
59,99,349,9,20,258,0
23,28,388,8,79,278,0
83,61,352,6,53,53,0
18,39,429,7,22,193,0
20,64,129,1,37,69,0
72,23,125,9,62,168,0
85,22,325,9,60,228,0
76,93,451,6,43,11,0
62,99,487,0,43,65,0
48,36,317,2,22,196,0
87,98,161,5,78,92,0
65,18,458,4,77,162,0
37,50,365,4,43,277,1
84,57,124,8,85,286,0
48,21,263,5,59,149,0
34,19,415,2,28,167,0
30,15,83,1,79,178,0
19,43,190,8,58,112,0
52,61,215,9,52,148,0
24,50,445,3,53,62,0
92,92,280,4,81,192,0
57,15,341,8,80,24,0
95,11,77,4,46,216,0
30,24,344,6,36,28,0
69,26,382,1,79,95,0
59,25,476,1,61,220,0
32,37,409,3,66,56,0
22,94,140,7,72,142,0
78,81,164,1,40,157,0
13,19,208,9,27,224,0
87,19,307,6,77,177,0
81,19,422,0,87,5,0
18,82,387,8,82,29,0
44,37,139,9,78,208,0
30,33,294,5,49,205,0
67,28,347,0,44,195,0
27,77,80,9,75,236,0
81,65,366,5,53,224,0
90,76,407,4,69,70,0
52,51,361,4,21,28,0
15,21,277,4,72,86,1
95,27,388,3,60,95,0
87,32,177,6,42,176,0
76,93,319,8,80,39,0
21,15,319,3,50,38,0
21,62,462,1,85,266,1
75,51,258,1,21,181,0
11,75,227,1,88,148,0
24,39,355,6,79,219,0
32,18,240,3,42,145,0
38,51,406,3,76,272,0
90,43,498,0,54,143,0
16,49,117,3,20,51,0
37,97,376,5,67,64,1
23,26,316,1,68,53,1
53,38,319,3,59,56,0
39,59,411,6,81,65,0
90,85,409,8,34,218,1
41,58,436,1,49,99,0
79,82,177,7,40,124,0
97,70,313,5,27,223,0
15,92,270,7,26,44,0
36,55,291,1,53,236,1
91,55,293,0,83,215,1
97,26,476,6,61,42,1
33,75,442,8,72,215,0
43,14,68,8,89,87,0
49,63,445,1,29,122,0
56,25,204,3,77,31,0
88,90,278,0,23,213,0
84,16,417,6,27,129,1
95,17,107,1,31,280,1
33,81,330,3,44,76,0
74,96,94,1,46,62,0
27,91,151,0,21,123,1
53,47,97,6,74,66,0
85,63,99,5,77,91,0
66,85,130,1,52,103,0
37,24,349,3,68,128,0
80,59,108,2,24,11,0
32,65,210,2,66,138,0
94,18,152,2,43,287,0
43,17,383,3,63,6,0
20,28,461,0,87,164,1
95,60,323,0,33,161,1
44,81,232,6,55,230,1
51,66,466,4,70,147,0
37,77,165,2,25,270,0
91,40,411,8,36,270,0
87,12,448,4,70,41,0
91,92,494,9,71,292,1
33,52,316,2,31,296,0
17,38,213,8,20,77,0
62,19,192,0,30,20,0
81,21,486,8,35,87,0
13,55,367,4,28,178,0
14,39,353,5,27,80,0
58,91,143,1,44,295,0
39,97,299,7,59,55,0
81,41,448,2,86,190,0
72,82,496,0,42,9,0
56,56,392,6,81,266,0
35,97,476,2,42,183,0
66,72,355,3,63,146,1
46,35,365,4,75,272,0
16,12,289,0,87,118,0
49,32,108,8,42,184,0
48,84,64,6,28,72,0
71,83,334,1,23,111,0
87,59,252,0,53,63,0
62,45,286,1,53,278,0
13,22,345,2,61,35,0
91,38,336,2,22,39,0
34,47,122,7,53,264,0
16,86,263,4,62,13,0
37,99,60,8,86,113,0
78,93,386,2,56,147,0
76,14,274,5,31,46,0
29,29,367,3,35,191,0
92,87,252,7,81,89,0
20,23,280,0,36,205,0
76,17,441,3,34,292,0
96,57,100,6,45,265,0
16,22,106,8,64,163,0
32,33,181,0,21,157,0
70,88,469,7,36,188,1
80,74,452,1,84,261,1
43,95,329,3,49,71,0
28,43,346,3,87,217,0
67,60,354,7,63,224,0
18,12,274,1,79,228,0
57,99,223,6,20,98,0
91,87,341,2,38,63,0
50,67,315,8,52,182,1
57,81,296,4,55,294,0
54,64,127,7,43,116,0
34,89,184,4,44,186,0
87,51,189,0,30,228,0
34,30,391,8,28,164,0
28,19,302,9,25,268,0
48,66,225,6,77,167,0
88,34,470,3,48,284,1
89,65,469,6,30,7,0
36,47,109,4,42,85,0
83,95,401,9,45,296,0
72,70,303,8,20,183,0
77,56,57,1,66,98,1
28,63,440,3,60,221,0
37,55,156,5,42,26,0
94,77,220,4,24,130,0
87,13,107,0,69,272,1
42,75,386,8,28,147,0
19,52,391,8,23,272,0
92,71,479,2,84,107,0
39,94,339,3,76,60,0
31,94,133,3,44,231,0
12,94,166,9,77,110,0
91,13,249,7,25,148,0
84,74,71,5,33,37,0
57,71,268,1,82,121,1
11,99,275,3,84,175,0
85,11,454,0,71,22,1
63,18,320,2,84,240,1
15,66,438,3,27,172,0
49,54,151,7,27,159,0
11,27,194,2,33,244,0
82,57,196,4,43,122,0
11,51,310,0,83,85,0
83,50,328,3,44,172,0
64,84,388,1,25,177,0
81,98,63,3,20,222,0
69,99,315,4,52,232,0
15,67,336,2,33,195,0
28,51,190,5,82,230,0
36,44,432,1,75,172,0
10,47,455,4,81,193,0
42,76,342,3,47,197,0
49,50,472,4,48,5,0
41,59,443,8,42,13,0
78,95,80,5,63,79,0
26,81,220,6,57,147,0
17,88,404,7,68,198,0
66,54,254,8,62,14,0
51,80,469,4,29,143,0
18,28,340,7,46,34,0
96,26,160,1,27,283,0
44,74,117,9,87,282,0
80,86,232,8,49,46,0
88,65,422,1,32,232,1
62,50,245,4,77,289,0
63,51,175,5,22,205,0
93,15,224,3,24,214,0
34,78,311,7,41,182,0
76,84,424,9,77,90,0
71,82,461,2,85,52,0
64,49,335,4,59,297,0
55,50,204,1,24,210,0
33,18,118,2,35,195,0
55,17,157,7,34,20,0
31,53,472,4,37,132,0
20,67,84,2,66,189,1
57,76,408,4,23,134,0
17,22,93,8,72,169,0
48,28,192,2,77,97,1
44,58,260,9,77,283,1
58,89,465,6,78,217,0
55,91,334,7,53,145,0
47,87,496,4,49,119,0
17,39,55,2,73,11,0
63,75,267,5,87,60,0
46,86,76,2,87,196,0
49,68,276,8,45,26,0
43,62,333,1,22,84,0
88,61,438,2,76,288,0
26,90,474,6,56,107,0
42,40,105,9,57,221,0
56,24,417,7,60,146,0
61,29,359,4,23,89,0
89,14,385,4,45,81,1
18,16,154,4,58,262,0
42,27,67,3,61,232,0
69,65,254,8,30,82,0
86,84,92,5,30,166,0
30,99,138,7,73,86,1
67,54,123,7,57,220,0
94,37,206,4,39,55,0
78,59,315,8,45,168,0
19,11,183,1,33,255,0
15,93,138,7,69,217,0
22,77,285,2,44,215,0
74,86,181,6,74,167,1
29,33,278,8,70,89,0
66,57,83,4,29,7,1
55,54,132,7,33,9,0
17,67,466,3,24,239,0
19,45,181,0,76,279,0
82,11,477,0,41,294,0
76,27,403,5,48,24,0
20,58,253,7,26,199,0
21,17,336,9,37,153,0
19,67,385,1,50,120,0
34,24,499,3,62,8,1
58,26,491,2,54,26,0
58,32,365,8,23,194,0
98,75,307,2,70,16,1
20,79,341,7,49,193,1
71,36,174,6,72,31,0
45,46,493,0,33,146,1
48,58,200,7,55,11,0
62,73,408,8,31,14,1
99,43,296,7,53,183,0
87,27,224,9,45,7,0
65,73,421,9,25,107,0
10,83,406,0,72,58,1
65,53,351,6,34,166,0
13,26,129,8,38,234,0
39,68,156,4,66,215,0
21,22,349,1,80,285,0
44,61,452,7,71,74,0
86,69,354,8,37,72,0
61,51,393,6,79,286,0
40,73,107,4,66,286,1
96,75,140,7,76,158,0
77,43,184,5,52,228,0
61,96,399,3,51,193,0
89,80,218,0,23,45,0
16,73,383,5,60,177,0
31,42,171,7,38,242,1
84,21,285,2,26,274,0
65,85,448,6,45,169,0
67,28,125,6,70,134,1
73,18,358,8,75,9,0
21,83,72,0,70,134,1
16,26,382,4,27,180,0
64,59,122,7,32,26,0
71,48,137,2,51,45,0
99,50,152,4,53,157,0
82,19,143,0,37,50,0
86,21,498,8,74,13,1
64,88,365,3,62,105,1
45,24,315,4,43,51,1
98,37,302,2,40,211,0
33,13,407,1,37,245,0
53,45,107,6,33,7,0
26,74,480,4,72,268,0
11,56,448,9,38,40,0
22,90,58,2,76,247,0
40,48,62,1,83,242,0
37,47,456,9,21,223,0
69,53,466,5,76,205,0
36,60,442,9,53,31,0
24,94,180,5,68,93,1
88,35,271,2,73,273,0
42,45,378,8,41,128,0
29,78,421,0,63,285,1
51,10,202,2,54,259,0
21,62,430,0,48,6,1
82,15,416,6,25,127,0
32,46,120,1,56,240,1
81,11,469,3,77,81,0
23,78,394,3,83,82,0
34,99,69,7,50,167,0
86,50,130,3,69,154,0
94,60,487,2,79,52,0
40,56,277,9,33,118,0
63,22,395,2,89,68,0
14,85,68,4,30,154,1
22,78,493,5,46,77,0
37,75,214,6,88,51,0
52,68,417,4,57,185,0
98,77,436,6,81,263,0
56,68,156,3,72,99,0
80,19,426,4,37,105,0
47,22,397,5,71,87,0
76,11,263,8,43,86,0
71,99,288,5,26,125,0
48,24,196,9,33,7,0
46,55,230,0,69,17,0
95,66,479,6,43,168,1
17,19,385,2,32,109,0
90,31,489,5,38,170,0
61,98,247,1,48,79,0
42,88,336,6,41,64,1
90,86,102,0,21,237,0
51,17,418,1,55,77,0
85,30,289,8,57,282,0
36,94,339,8,37,153,0
17,31,336,6,70,127,0
32,54,237,1,34,293,0
73,49,444,4,71,8,0
29,31,55,3,36,241,0
25,39,332,1,41,212,0
26,71,312,1,73,176,0
89,82,98,9,71,211,0
28,54,401,7,65,154,0
17,44,249,4,23,228,0
47,91,109,7,26,63,0
47,51,82,1,29,297,1
62,14,352,1,34,155,0
99,36,293,2,45,165,0
40,79,221,9,59,117,0
53,71,256,7,80,236,1
69,41,424,7,35,190,0
85,17,332,2,37,243,0
26,94,71,0,21,251,0
88,27,96,6,73,144,0
82,87,398,3,37,116,0
48,24,481,2,73,199,0
51,35,207,4,57,129,0
57,62,307,5,34,243,0
21,53,192,0,83,5,0
98,41,96,8,27,125,0
27,37,76,5,65,93,0
88,48,76,2,58,24,0
15,41,446,0,71,277,0
52,86,488,8,27,181,0
44,88,194,1,69,118,1
63,27,124,9,69,286,0
71,79,236,5,87,31,0
78,20,59,5,46,192,0
91,41,170,2,57,91,0
25,29,338,5,40,84,1
17,49,214,1,64,184,0
98,17,431,7,77,59,0
99,44,313,0,42,251,0
95,78,210,5,73,237,0
40,87,440,0,49,274,1
19,30,467,8,35,113,0
65,33,376,8,71,242,1
85,26,440,5,60,159,0
79,27,346,5,43,172,1
29,21,167,8,39,72,0
14,25,360,4,46,269,1
32,13,312,8,21,239,0
18,98,133,4,79,43,0
67,43,195,3,70,147,0
68,55,220,1,20,22,0
89,84,383,1,25,56,1
63,86,473,0,57,226,0
55,40,358,9,73,297,0
31,34,63,2,79,84,0
73,83,198,0,46,185,0
17,33,418,5,81,144,0
29,74,300,6,82,213,0
60,34,106,8,54,285,0
87,37,396,6,77,126,0
48,45,351,3,80,215,0
46,91,459,3,55,139,0
59,15,396,7,75,181,0
43,75,457,3,86,43,0
84,76,182,0,76,79,0
42,81,219,8,60,53,0
40,57,151,2,50,221,0
63,92,155,0,22,250,0
53,79,220,8,57,235,1
43,87,177,9,72,259,0
80,76,299,9,71,207,0
71,57,81,4,43,148,0
32,74,265,8,45,11,1
55,53,311,2,56,105,0
65,72,379,5,67,232,0
16,55,293,6,86,107,0
98,28,440,4,60,96,0
70,73,334,7,68,282,0
12,92,339,9,47,191,1
47,82,312,5,51,150,0
93,80,386,5,51,271,0
43,59,382,6,57,123,0
53,72,363,7,39,268,1
39,50,134,1,27,280,0
26,16,464,6,87,207,0
68,18,378,8,45,63,0
19,13,94,0,89,157,0
93,98,352,0,67,190,0
27,58,382,6,88,119,1
54,85,249,4,65,279,0
68,15,250,0,77,240,1
71,91,378,0,89,70,0
68,30,217,1,86,267,0
58,24,289,9,48,55,0
72,76,421,8,29,236,0
96,75,335,2,84,17,0
41,65,239,8,84,298,0
19,77,120,5,36,24,0
20,41,194,9,41,217,0
79,75,408,5,33,274,0
71,38,438,6,25,44,1
56,75,258,9,49,139,0
43,43,409,7,66,266,0
26,36,427,2,39,185,0
63,69,434,7,35,231,0
85,48,257,5,87,269,1
94,53,271,5,53,110,0
49,91,336,2,20,100,0
28,45,212,5,67,299,0
76,28,414,7,27,127,0
91,54,121,6,41,281,0
62,93,289,9,87,41,0
73,30,463,9,53,272,0
92,32,176,6,79,202,1
56,98,134,2,64,259,0
15,36,64,9,56,19,0
25,81,297,2,42,89,0
81,28,361,4,43,96,0
27,50,493,4,32,104,1
61,35,332,8,88,178,0
57,37,51,8,79,219,0
52,73,123,9,57,90,0
48,77,113,4,67,86,0
58,89,310,4,45,121,0
21,60,396,5,20,171,1
19,83,373,7,23,246,0
80,57,288,5,86,282,0
64,19,446,5,32,138,0
10,82,386,8,58,184,0
58,48,390,0,50,169,0
45,28,328,3,43,216,0
30,73,402,9,24,10,0
46,28,483,9,68,77,0
33,85,429,1,30,81,0
64,71,250,8,43,287,0
34,22,342,2,64,219,0
16,34,335,9,53,169,0
90,98,270,1,30,178,0
80,51,456,7,76,102,0
80,48,211,3,48,29,0
33,39,497,1,41,155,0
20,14,232,3,52,224,0
82,90,422,6,68,158,0
21,27,314,6,42,80,0
44,30,181,0,88,235,0
72,95,371,0,48,7,0
77,59,169,2,25,77,0
66,15,429,1,71,115,0
22,59,268,2,33,76,0
32,89,466,3,36,259,0
92,75,209,6,47,222,1
48,10,349,1,28,212,0
97,66,158,6,85,253,0
89,39,287,4,23,294,0
21,67,342,7,39,69,0
43,61,116,7,60,289,0
80,46,365,4,55,8,0
84,57,236,9,25,200,0
40,96,85,7,84,123,0
71,10,98,8,69,194,0
22,28,305,6,83,170,0
40,55,484,5,22,236,0
11,76,156,6,56,134,0
24,11,57,6,22,96,0
66,65,285,2,52,129,1
84,26,227,5,78,211,0
43,91,291,5,34,118,1
77,88,90,8,75,105,0
84,31,406,0,80,36,0
38,36,294,6,87,135,1
75,64,162,0,87,21,0
25,41,414,9,81,252,0
48,69,305,3,86,68,1
86,92,215,6,42,82,0
46,37,391,5,33,204,0
90,37,127,5,25,45,0
30,83,256,4,52,262,1
53,93,360,6,28,185,1
28,34,415,8,31,294,0
80,94,245,5,70,129,0
17,87,451,9,22,116,0
86,95,370,6,75,239,0
75,35,113,8,65,206,1
50,84,189,6,55,44,1
84,80,423,5,32,203,0
97,26,474,2,32,130,0
79,91,91,0,77,78,0
70,16,422,9,53,183,0
35,65,493,8,62,9,0
80,73,355,6,47,122,0
92,29,258,2,75,236,1
79,47,469,9,66,153,0
38,84,353,8,54,205,1
75,67,122,2,38,35,0
28,25,441,2,70,241,0
77,60,202,6,39,159,1
67,36,184,1,48,202,0
79,60,411,9,84,111,1
66,84,313,6,57,163,0
46,25,265,6,68,173,0
70,96,258,0,47,262,0
39,69,253,9,52,66,0
80,85,159,1,32,153,0
82,49,80,4,63,166,0
34,76,61,3,71,90,1
74,11,176,2,60,17,0
15,57,362,9,68,279,1
27,61,243,7,26,128,1
19,33,189,6,55,108,0
20,93,76,8,45,53,0
74,91,95,2,46,7,0
86,87,184,9,43,254,0
93,91,366,0,52,257,0
74,11,491,8,37,215,0
61,74,107,8,24,75,0
76,29,62,0,20,275,0
91,43,486,7,22,42,0
87,50,149,9,55,157,0
40,50,498,0,54,219,0
26,84,98,5,70,14,1
64,32,340,8,31,104,0
45,47,143,2,34,238,0
35,53,144,5,23,203,1
62,76,194,2,75,178,0
26,71,121,4,35,221,0
95,21,428,6,25,44,0
34,39,59,9,82,190,0
11,96,211,3,42,284,0
95,74,263,3,63,73,0
14,50,53,6,20,253,0
13,29,273,4,76,89,0
45,15,430,0,46,172,0
15,84,78,9,44,33,0
30,13,351,1,81,41,0
86,19,252,5,37,24,0
98,60,479,8,49,150,0
35,47,126,6,49,264,1
64,10,108,3,66,143,0
48,17,494,1,41,259,0
93,90,245,3,61,90,0
42,92,371,4,53,56,0
23,72,467,1,82,146,0
65,42,156,0,23,126,1
90,24,391,3,50,155,0
30,40,438,5,70,152,0
55,30,58,0,69,87,1
25,12,69,0,33,153,0
25,75,198,8,27,174,0
93,44,432,4,88,274,0
38,50,66,1,27,232,1
17,68,61,1,30,9,0
97,25,131,3,48,156,0
12,65,116,1,74,225,0
98,54,182,3,58,161,0
28,68,493,5,32,262,0
75,59,102,6,83,10,0
88,94,485,5,68,294,0
95,21,255,3,38,208,1
83,21,481,9,86,282,0
91,42,452,2,71,138,0
31,93,282,3,39,81,0
55,58,450,4,73,120,0
22,30,103,3,24,205,1
42,69,117,2,81,91,0
14,61,340,0,36,72,0
99,63,393,2,72,105,0
86,48,218,4,56,166,0
36,58,446,5,38,75,0
87,73,210,3,29,177,1
33,95,64,0,63,173,0
76,35,240,9,68,107,1
72,80,64,6,56,232,0
57,16,336,8,77,137,0
72,81,412,5,34,64,0
87,71,461,5,39,149,0
21,99,59,8,74,215,1
37,97,106,3,32,113,1
53,33,248,4,39,197,0
52,49,210,4,62,187,0
26,85,312,4,60,13,0
49,56,438,7,67,136,0
58,17,430,0,75,78,0
94,63,302,9,87,100,0
66,18,168,9,63,133,0
96,12,129,2,66,226,0
93,63,173,7,69,132,0
73,30,362,8,51,11,0
84,57,121,1,73,229,0
66,56,217,3,58,120,0
83,97,333,7,77,107,0
83,77,85,4,80,230,0
79,93,361,0,38,57,0
97,72,224,5,88,7,0
85,25,248,8,41,36,0
52,83,165,8,54,262,1
32,99,473,0,29,84,0
36,14,364,3,34,128,0
67,20,476,0,21,264,0
46,38,269,6,41,214,0
15,88,428,2,31,49,0
74,79,115,1,81,276,0
15,57,314,7,64,231,0
59,24,183,8,77,117,1
31,93,168,6,39,34,0
97,43,171,5,70,280,0
34,69,370,9,26,218,0
88,71,436,5,43,91,0
99,11,470,8,86,296,0
81,89,432,4,89,26,0
60,28,136,4,72,25,0
97,58,338,1,53,180,1
57,87,186,5,52,265,0
79,97,102,5,42,172,1
74,37,254,5,77,225,0
69,57,397,3,87,86,0
55,46,100,6,88,83,0
45,83,376,8,59,163,0
67,58,459,0,66,147,0
85,57,449,2,62,49,0
47,82,89,9,80,240,1
20,97,299,8,61,174,0
21,38,267,4,81,229,0
51,69,228,5,86,298,0
48,38,88,7,74,284,1
80,67,232,8,68,95,0
20,57,273,7,68,151,1
45,32,213,2,52,285,0
61,36,283,9,47,74,0
40,16,426,0,76,53,0
42,58,242,4,60,21,0
22,63,134,6,23,153,0
27,77,292,1,39,47,0
50,87,222,0,54,216,0
67,51,442,3,72,208,1
65,83,86,2,58,209,0
33,68,136,3,72,67,0
82,53,178,0,29,28,0
40,35,243,1,84,37,1
64,32,368,0,20,213,0
19,82,92,2,72,277,0
69,17,461,3,65,180,0
11,62,405,0,45,48,0
24,23,208,5,21,157,0
12,80,154,1,47,192,0
52,16,278,9,46,289,0
40,18,266,4,47,16,0
79,12,313,7,50,141,0
76,87,467,3,66,90,0
65,26,98,4,26,57,0
72,53,401,8,67,65,0
84,95,491,1,45,117,0
24,55,172,1,74,112,0
19,99,352,5,26,71,0
47,67,74,5,76,126,0
56,37,180,2,77,258,0
66,23,478,8,20,9,0
59,18,419,0,48,239,0
80,35,485,2,41,43,0
24,11,273,7,59,204,0
27,84,148,7,81,174,0
91,90,401,3,33,25,0
97,43,339,7,21,179,0
11,28,246,9,54,78,0
93,48,158,7,86,288,0
52,91,397,0,41,153,0
35,22,269,2,37,117,0
80,14,313,0,65,288,0
47,59,460,1,82,90,0
51,32,257,3,55,106,0
14,97,368,2,65,23,1
20,38,131,5,56,67,0
74,81,74,4,37,120,0
43,35,235,4,62,184,1
10,88,481,9,48,42,0
92,66,434,6,37,96,0
11,10,57,6,34,177,0
94,37,173,8,78,209,0
29,71,198,7,47,13,0
70,56,147,2,72,13,0
96,87,265,1,34,25,0
30,68,150,0,62,28,0
97,40,267,9,52,99,0
77,79,416,5,21,196,0
21,58,462,3,78,184,0
31,14,463,2,27,135,0
29,40,308,1,52,25,1
91,46,440,1,54,12,0
10,88,405,3,37,205,0
39,24,60,0,40,18,0
33,61,465,5,83,40,0
23,78,108,9,47,168,0
45,20,299,4,64,49,0
78,52,189,9,39,148,0
84,79,384,8,23,15,0
33,32,87,1,55,216,0
69,49,171,8,71,117,0
64,72,457,8,58,15,0
86,11,114,9,31,170,0
89,88,195,8,74,262,0
33,96,351,9,67,58,0
86,95,174,9,28,97,0
33,82,361,3,31,267,0
63,56,240,4,88,49,0
35,39,312,7,76,221,0
75,25,410,7,47,193,0
89,68,499,0,36,111,0
47,56,345,9,41,294,0
74,39,231,0,54,12,0
84,18,208,9,78,36,0
60,74,402,5,38,172,0
44,68,357,6,69,41,1
52,73,336,1,45,235,0
38,17,211,1,79,187,0
46,61,312,4,63,296,0
90,27,266,8,75,250,0
67,91,449,4,62,14,0
63,67,455,7,42,74,0
48,58,230,7,41,241,0
51,41,140,4,66,122,0
37,57,66,7,74,221,0
38,54,174,7,30,195,0
52,63,309,4,74,243,0
12,94,494,4,45,210,0
19,55,427,3,20,226,0
68,40,404,0,81,150,0
23,46,263,8,40,193,0
85,25,288,1,27,242,0
56,55,229,0,39,296,1
51,55,468,5,64,227,0
41,87,221,4,84,250,0
41,97,192,0,79,251,0
51,98,366,6,86,42,0
41,70,293,6,75,211,0
35,55,281,2,50,191,0
10,60,221,7,41,96,0
65,71,326,5,81,10,0
11,44,126,3,75,137,0
90,90,352,9,27,96,0
39,51,380,9,81,5,0
80,54,98,9,43,274,0
61,77,486,2,41,87,0
18,84,297,0,34,291,0
31,56,332,1,47,183,0
43,88,336,1,41,151,0
58,39,477,4,50,106,0
10,33,81,3,81,292,0
82,75,207,1,88,35,1
93,52,67,8,58,158,0
62,43,430,6,59,52,0
92,32,112,7,88,45,0
49,70,177,7,74,157,1
54,46,65,1,83,186,1
77,22,212,4,27,236,0
18,80,495,2,63,125,0
31,16,300,9,57,189,0
27,51,186,8,40,124,0
85,47,367,8,23,230,0
52,61,344,5,51,116,0
48,53,228,3,74,199,0
82,73,278,7,79,30,1
15,22,420,4,78,198,0
92,97,443,2,86,23,0
57,37,229,7,24,29,0
16,91,445,5,56,51,0
89,10,121,4,46,203,0
78,52,367,0,32,268,0
25,51,436,2,25,7,0
10,59,132,6,84,243,0
46,69,428,2,49,293,0
92,10,444,0,71,26,0
46,60,185,7,60,34,1
90,25,267,6,34,51,1
73,48,158,4,24,274,0
99,24,427,9,34,274,0
95,42,456,4,20,156,1
71,96,168,5,34,230,0
81,62,443,6,79,252,0
70,26,67,2,67,175,0
42,98,381,3,73,241,0
75,15,472,0,74,240,1
39,40,203,6,46,263,0
29,78,60,9,49,283,0
69,49,187,1,79,152,1
91,39,436,6,85,113,0
83,78,111,5,65,147,0
33,85,120,3,71,75,0
